id,nodename,nodeclass,propertytext
"baike/R1200","甲型流感病毒","病毒","甲型流感病毒为常见流感病毒，甲型流感病毒最容易发生变异，甲型流感病毒的亚型则被人们称为“禽流感”，禽流感（Bird Flu）是由禽流感病毒引起的一种急性传染病，病毒基因变异后能够感染人类，感染后的症状主要表现为高热、咳嗽、流涕、肌痛等，多数伴有严重的肺炎，严重者心、肾等多种脏器衰竭导致死亡，病死率很高。此病可通过消化道、呼吸道、皮肤损伤和眼结膜等多种途径传播，人员和车辆往来是传播本病的重要因素。甲型流感对人类致病性高，曾多次引起世界性大流行。甲型流感病毒中至今发现能直接感染人的禽流感病毒亚型有：甲型H1N1、H5N1、H7N1、H7N2、H7N3、H7N7、H7N9、H9N2和H10N8。其中H1、H5、H7亚型为高致病性，H1N1、H5N1、H7N9尤为值得关注。截至2010年3月31日，全国31个省份累计报告甲型H1N1流感确诊病例12.7余万例，其中境内感染12.6万例，境外输入1228例；死亡病例800例。2018年6月11日，四价流感病毒裂解疫苗在我国获批上市，用于预防3岁及以上人群流感病毒的感染，获批上市的四价流感病毒裂解疫苗除包含普通三价流感疫苗的A1、A3、BV型病毒外，还包含BY型流感病毒。"
"baike/R1206","重庆市急救医疗中心","机构","重庆市急救医疗中心始建于1939年，其前身为 中正医院 ，1984年5月更名为重庆市第四人民医院。"
"baike/R1207","南京市中医院","机构","南京市中医院，创建于1956年7月，是一所集医、教、研功能于一体的综合性中医医院。医院定编床位410张，年门诊量40余万人次，年收治病人4700余人次。医院1995年被评定为三级甲等医院，1996年成为南京中医药大学第三附属医院。南京市中医院建于1956年，是南京市唯一的一所市级综合性中医医院，1995年被评为三级甲等中医医院，1996年成为南京中医药大学第三附属医院，承担着南京地区中医医疗、教学、科研任务。南京市中医院占地面积20752平方米，建筑面积26047平方米，固定资产2155万元，医疗设备1020万元，万元以上设备110台件，设病床400张，年门诊量40多万人次，年收治住院病人4000余人次。"
"baike/R1208","江苏省中西医结合学会","机构","Association tegration Tradition"
"baike/R1209","艾滋病","疾病","艾滋病是一种危害性极大的传染病，由感染艾滋病病毒（HIV病毒）引起。HIV是一种能攻击人体免疫系统的病毒。它把人体免疫系统中最重要的CD4T淋巴细胞作为主要攻击目标，大量破坏该细胞，使人体丧失免疫功能。因此，人体易于感染各种疾病，并可发生恶性肿瘤，病死率较高。HIV在人体内的潜伏期平均为8～9年，患艾滋病以前，可以没有任何症状地生活和工作多年。"
"baike/R1210","性病","疾病","性病（venereal disease）传统观念是指通过性交行为传染的疾病，主要病变发生在生殖器部位。包括梅毒、淋病、软下疳、性病性淋巴肉芽肿和腹股沟肉芽肿五种。性病是在世界范围内广泛流行的一组常见传染病，并呈现流行范围扩大、发病年龄降低、耐药菌株增多的趋势，尤其是艾滋病的大幅增加，已成为严重的公共健康问题。性病的防治工作将是一个十分艰巨而长期的任务。1975年，世界卫生组织（WHO）把性病的范围从过去的五种疾病扩展到各种通过性接触、类似性行为及间接接触传播的疾病，统称为性传播疾病（sexually transmitted diseases，STD）。目前性传播疾病的涵盖范围已扩展至包括最少50种致病微生物感染所致的疾病，其中包括传统的五种性病及非淋菌性尿道炎、尖锐湿疣、生殖器疱疹、艾滋病、细菌性阴道病、外阴阴道念珠菌病、阴道毛滴虫病、疥疮、阴虱和乙型肝炎等。我国目前要求重点防治的性传播疾病是梅毒、淋病、生殖道沙眼衣原体感染、尖锐湿疣、生殖器疱疹及艾滋病。软下疳和性病性淋巴肉芽肿在我国极为罕见故在此不专门描述。"
"baike/R1211","刘春丽","人物","刘春丽，女，36岁，医学博士，广州医学院第一附属医院呼吸内科副主任医师，硕士生导师。主要研究方向：慢性咳嗽的病因诊断及发病机制的研究与缺氧性肺高压发病机制及防治。主持国家自然科学基金、广东省自然科学基金、广州市科科信局（珠江新星）项目各1项，参与国家863课题1项及市局级课题多项，在国家级、省级杂志上发表论著30余篇，其中第一作者近20篇，SCI文章1篇，获广州市科技进步一等奖一项。"
"baike/R1216","病毒学报","杂志","《病毒学报》创刊于1985年，是由中国科学技术协会主管，中国微生物学会主办，中国疾病预防控制中心病毒病预防控制所承办的病毒学专业学术刊物，在中国国内外公开发行。据2018年7月《病毒学报》官网显示，《病毒学报》第六届编辑工作委员会有名誉总编辑1人，总编辑1人，副总编辑10个，执行主编1人，编委74人。据2018年7月24日中国知网显示，《病毒学报》共出版文献量3207 篇、总被下载477680次、总被引26356次，（2017版）复合影响因子为1.092、（2017版）综合影响因子为0.820。据2018年7月24日万方数据知识服务平台显示，《病毒学报》共载文789，被引量为9173、下载量为32742，2015年影响因子为1.046。"
"baike/R1217","发明专利","名词","中国专利法规定可以获得专利保护的发明创造有发明、实用新型和外观设计三种，其中发明专利是最主要的一种。“十二五”时期，我国受理发明专利申请403.4万件，居世界首位并保持领先。PCT国际专利受理申请11.7万件，比“十一五”增长2.2倍；发明专利授权量118.9万件，比“十一五”增长1.5倍；2019年1月10日，国家知识产权局发布的数据显示，2018年，我国发明专利申请量为154.2万件，共授权发明专利43.2万件 。"
"baike/R1221","N95口罩","医学","N95型口罩，是NIOSH（美国国家职业安全卫生研究所，National Institute for Occupational Safety and Health）认证的9种防颗粒物口罩中的一种。“N”的意思是不适合油性的颗粒（炒菜产生的油烟就是油性颗粒物，而人说话或咳嗽产生的飞沫不是油性的）；“95”是指，在NIOSH标准规定的检测条件下，过滤效率达到95%。N95不是特定的产品名称。只要符合N95标准，并且通过NIOSH审查的产品就可以称为“N95型口罩”，可以对空气动力学直径0.075µm±0.020µm的颗粒的过滤效率达到95%以上。"
"baike/R1222","防护面罩","医学","防护面罩是一种用于工业防护眼睛和面部免受粉尘，化学物质，热气，毒气，屑物等有害物质迎面侵害的工业防护面罩，它是在弹性头夹上左右各安装带齿旋钮，在带齿旋钮上安装大弧形薄曲面透明罩。大弧形薄曲面透明罩在带齿旋钮的弹性头夹上可旋置于面部或头顶部。它可与防毒口罩，防尘口罩，工作帽配合使用，达到全面防护的目的。防护面罩根据使用场合不同分为：电焊面罩 安全防护面罩 医用防护面罩 防毒面罩 防辐射面罩"
"baike/R1223","超级传播者","医学","世界卫生组织提出，把病毒传染给十人以上的病人被称为超级传播者。非典期间，广东一男子染病50天，先后传染130余人，包括18位亲属及几十名医务人员。2020年1月22日，在国务院新闻办公室召开的新闻发布会上，中国疾控中心主任高福回应，转移病房不能算“已出现超级传播者”，还没有证据说已经有了“超级传播者”。"
"baike/R1224","发病率","医学","发病率表示在一定期间内，一定人群中某病新发生的病例出现的频率。是反映疾病对人群健康影响和描述疾病分布状态的一项测量指标。发病率可用来反映疾病对人群健康的影响，发病率高说明疾病对健康影响大，发病率低说明疾病对健康影响较小。发病率可用作描述疾病的分布情况。通过比较不同特征人群的某病发病率，可探讨病因和对防治措施进行评价。"
"baike/R1225","发热门诊","医学","发热门诊，是正规医院门诊部在防控急性传染病期间根据上级指示设立的，专门用于排查疑似传染病人，治疗发热患者的专用诊室。"
"baike/R1226","潜伏期","医学","电影《潜伏期》是一部由鲁绍川编剧的电影作品，影片主要讲述敬明明发现自己的男朋友老罗突然联系不上了，虽然老罗喜欢徒步旅行，但是完全没有消息的状态让敬明明很是担心。她决定去老罗徒步的地方去寻找老罗。"
"baike/R1227","同舟共济","名词","同舟共济是一个汉语成语，读音为tóng zhōu gòng jì，本意是坐一条船，共同渡河。比喻团结互助，同心协力，战胜困难。也比喻利害相同。出自《孙子·九地》。"
"baike/R1228","共克时艰","口号","共克时艰，是新华社造的词语，意思是共同克服时下艰难，是一种当前比较流行的缩略式造词方式。综合起来就是，全国人民团结一致，同心协力，一起来克服当前我们面临的自然灾害和生活困难。就是要加强团结、顾全大局，自觉维护全党的团结统一，保持党同人民群众的血肉联系，巩固全国各族人民的大团结，加强海内外中华儿女的大团结，团结一切可以团结的力量，调动一切积极因素，汇聚起攻坚克难的强大力量。”"
